Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,compQ,compQleft,compQright,compQans,picture,audio
21,1765585367044,13/12/2025 00:22:47,1765585366887,-5,12/12/2025 19:22:46,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,19,1,1,Screen 1,advancementZone,response_button_text,4611.800000011921,,Andy,1,,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
22,1765585369640,13/12/2025 00:22:49,1765585369472,-5,12/12/2025 19:22:49,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,22,2,1,Screen 1,Zone1,response_button_text,2580.099999964237,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
23,1765585372362,13/12/2025 00:22:52,1765585372196,-5,12/12/2025 19:22:52,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,20,3,1,Screen 1,advancementZone,response_button_text,2717.300000011921,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
24,1765585375135,13/12/2025 00:22:55,1765585374973,-5,12/12/2025 19:22:54,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,21,4,1,Screen 1,advancementZone,response_button_text,2771.800000011921,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
25,1765585375425,13/12/2025 00:22:55,1765585374977,-5,12/12/2025 19:22:54,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,END TASK,,,,,471571,,,,,,,,,,,,,,,,,
1,1765586911119,13/12/2025 00:48:31,1765586912169,-8,12/12/2025 16:48:32,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765586916335,13/12/2025 00:48:36,1765586917421,-8,12/12/2025 16:48:37,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,1,Screen 2,advancementZone,continue_button,5234.400000095367,,,0,,,,,,,,instructions,,,,,,
3,1765586928084,13/12/2025 00:48:48,1765586929195,-8,12/12/2025 16:48:49,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,2,Screen 1,advancementZone,continue_button,11769.299999952316,,,0,,,,,,,,instructions,,,,,,
4,1765586930027,13/12/2025 00:48:50,1765586931133,-8,12/12/2025 16:48:51,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,2,1,1,Screen 1,advancementZone,continue_button,1932.5,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765586959509,13/12/2025 00:49:19,1765586960598,-8,12/12/2025 16:49:20,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,3,1,1,Screen 1,storyAudio,content_audio,29458.799999952316,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CB_P1.mp3
6,1765586990610,13/12/2025 00:49:50,1765586991698,-8,12/12/2025 16:49:51,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,4,2,1,Screen 1,storyAudio,content_audio,31091.5,,,0,,,,,,,,storyScreens,,,,,Scene2.JPG,CB_P2.mp3
7,1765587038277,13/12/2025 00:50:38,1765587039378,-8,12/12/2025 16:50:39,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,5,3,1,Screen 1,storyAudio,content_audio,47672.5,,,0,,,,,,,,storyScreens,,,,,Scene3.JPG,CB_P3.mp3
8,1765587083817,13/12/2025 00:51:23,1765587084938,-8,12/12/2025 16:51:24,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,6,4,1,Screen 1,storyAudio,content_audio,45552,,,0,,,,,,,,storyScreens,,,,,Scene4.JPG,CB_P4.mp3
9,1765587115897,13/12/2025 00:51:55,1765587117018,-8,12/12/2025 16:51:57,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,7,5,1,Screen 1,storyAudio,content_audio,32071.099999904633,,,0,,,,,,,,storyScreens,,,,,Scene5.JPG,CB_P5.mp3
10,1765587166539,13/12/2025 00:52:46,1765587167658,-8,12/12/2025 16:52:47,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,8,6,1,Screen 1,storyAudio,content_audio,50633,,,0,,,,,,,,storyScreens,,,,,Scene6.JPG,CB_P6.mp3
11,1765587194044,13/12/2025 00:53:14,1765587195178,-8,12/12/2025 16:53:15,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,9,7,1,Screen 1,storyAudio,content_audio,27512.299999952316,,,0,,,,,,,,storyScreens,,,,,Scene7.JPG,CB_P7.mp3
12,1765587226544,13/12/2025 00:53:46,1765587227658,-8,12/12/2025 16:53:47,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32471.5,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CB_P8.mp3
13,1765587273862,13/12/2025 00:54:33,1765587274978,-8,12/12/2025 16:54:34,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,11,9,1,Screen 1,storyAudio,content_audio,47312.59999990463,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CB_P9.mp3
14,1765587288219,13/12/2025 00:54:48,1765587289318,-8,12/12/2025 16:54:49,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,12,10,1,Screen 1,storyAudio,content_audio,14331.699999809265,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CB_P10.mp3
15,1765587300407,13/12/2025 00:55:00,1765587301518,-8,12/12/2025 16:55:01,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12191.5,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CB_P11.mp3
16,1765587312002,13/12/2025 00:55:12,1765587313118,-8,12/12/2025 16:55:13,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,14,12,1,Screen 1,storyAudio,content_audio,11593.099999904633,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CB_P12.mp3
17,1765587323913,13/12/2025 00:55:23,1765587325038,-8,12/12/2025 16:55:25,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,15,13,1,Screen 1,storyAudio,content_audio,11913,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CB_P13.mp3
18,1765587344684,13/12/2025 00:55:44,1765587345798,-8,12/12/2025 16:55:45,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,16,14,1,Screen 1,storyAudio,content_audio,20752.200000047684,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CB_P14.mp3
19,1765587360866,13/12/2025 00:56:00,1765587361978,-8,12/12/2025 16:56:01,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16174,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CB_P15.mp3
20,1765587365529,13/12/2025 00:56:05,1765587366648,-8,12/12/2025 16:56:06,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,18,1,1,Screen 1,advancementZone,continue_button,4661.899999856949,,,0,,,,,,,,comprehensionInstructions,,,,,,
21,1765587369003,13/12/2025 00:56:09,1765587370120,-8,12/12/2025 16:56:10,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,20,1,1,Screen 1,advancementZone,response_button_text,3466.199999809265,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
22,1765587371348,13/12/2025 00:56:11,1765587372468,-8,12/12/2025 16:56:12,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,19,2,1,Screen 1,Zone1,response_button_text,2341.699999809265,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
23,1765587373168,13/12/2025 00:56:13,1765587374286,-8,12/12/2025 16:56:14,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,22,3,1,Screen 1,Zone1,response_button_text,1813.2999999523163,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
24,1765587375360,13/12/2025 00:56:15,1765587376478,-8,12/12/2025 16:56:16,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,21,4,1,Screen 1,advancementZone,response_button_text,2187.2999999523163,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
25,1765587375533,13/12/2025 00:56:15,1765587376480,-8,12/12/2025 16:56:16,250842,10,task-nvib,,51379373,676fa93a6e1840db7ea43423,14743287,,complete,,693cb236e64beb9815676505,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,day1done,,,Exposure: Story (no orth),6,,,audioFail,audio-Success,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,END TASK,,,,,464311,,,,,,,,,,,,,,,,,
1,1765587752064,13/12/2025 01:02:32,1765587750994,-6,12/12/2025 19:02:30,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765587760012,13/12/2025 01:02:40,1765587758665,-6,12/12/2025 19:02:38,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,1,Screen 2,advancementZone,continue_button,7654.60000000149,,,0,,,,,,,,instructions,,,,,,
3,1765587767476,13/12/2025 01:02:47,1765587766468,-6,12/12/2025 19:02:46,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,2,Screen 1,advancementZone,continue_button,7797.5,,,0,,,,,,,,instructions,,,,,,
4,1765587769844,13/12/2025 01:02:49,1765587768850,-6,12/12/2025 19:02:48,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,2,1,1,Screen 1,advancementZone,continue_button,2377.699999999255,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765587799317,13/12/2025 01:03:19,1765587798328,-6,12/12/2025 19:03:18,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,3,1,1,Screen 1,storyAudio,content_audio,29474,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CB_P1.mp3
6,1765587830456,13/12/2025 01:03:50,1765587829429,-6,12/12/2025 19:03:49,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,4,2,1,Screen 1,storyAudio,content_audio,31094.5,,,0,,,,,,,,storyScreens,,,,,Scene2.JPG,CB_P2.mp3
7,1765587878122,13/12/2025 01:04:38,1765587877109,-6,12/12/2025 19:04:37,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,5,3,1,Screen 1,storyAudio,content_audio,47671.59999999963,,,0,,,,,,,,storyScreens,,,,,Scene3.JPG,CB_P3.mp3
8,1765587923667,13/12/2025 01:05:23,1765587922670,-6,12/12/2025 19:05:22,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,6,4,1,Screen 1,storyAudio,content_audio,45552.60000000149,,,0,,,,,,,,storyScreens,,,,,Scene4.JPG,CB_P4.mp3
9,1765587955755,13/12/2025 01:05:55,1765587954752,-6,12/12/2025 19:05:54,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,7,5,1,Screen 1,storyAudio,content_audio,32072.5,,,0,,,,,,,,storyScreens,,,,,Scene5.JPG,CB_P5.mp3
10,1765588006387,13/12/2025 01:06:46,1765588005389,-6,12/12/2025 19:06:45,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,8,6,1,Screen 1,storyAudio,content_audio,50631.09999999963,,,0,,,,,,,,storyScreens,,,,,Scene6.JPG,CB_P6.mp3
11,1765588033897,13/12/2025 01:07:13,1765588032911,-6,12/12/2025 19:07:12,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,9,7,1,Screen 1,storyAudio,content_audio,27514.400000000373,,,0,,,,,,,,storyScreens,,,,,Scene7.JPG,CB_P7.mp3
12,1765588066372,13/12/2025 01:07:46,1765588065387,-6,12/12/2025 19:07:45,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32470,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CB_P8.mp3
13,1765588113702,13/12/2025 01:08:33,1765588112708,-6,12/12/2025 19:08:32,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,11,9,1,Screen 1,storyAudio,content_audio,47315.40000000037,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CB_P9.mp3
14,1765588128037,13/12/2025 01:08:48,1765588127035,-6,12/12/2025 19:08:47,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,12,10,1,Screen 1,storyAudio,content_audio,14319.699999999255,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CB_P10.mp3
15,1765588140231,13/12/2025 01:09:00,1765588139227,-6,12/12/2025 19:08:59,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12186.599999999627,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CB_P11.mp3
16,1765588151823,13/12/2025 01:09:11,1765588150827,-6,12/12/2025 19:09:10,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,14,12,1,Screen 1,storyAudio,content_audio,11589.800000000745,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CB_P12.mp3
17,1765588163756,13/12/2025 01:09:23,1765588162755,-6,12/12/2025 19:09:22,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,15,13,1,Screen 1,storyAudio,content_audio,11918.10000000149,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CB_P13.mp3
18,1765588184516,13/12/2025 01:09:44,1765588183536,-6,12/12/2025 19:09:43,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,16,14,1,Screen 1,storyAudio,content_audio,20776.39999999851,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CB_P14.mp3
19,1765588200731,13/12/2025 01:10:00,1765588199735,-6,12/12/2025 19:09:59,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16193.5,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CB_P15.mp3
