Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
119,1765582237120,12/12/2025 23:30:37,1765582236950,-6,12/12/2025 17:30:36,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,3,Screen 2,advancementZone,audio_recording,292.59999999403954,,250842-10-14743144-task-ieex-51378872-vorgal-13-3.mp3,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
120,1765582237120,12/12/2025 23:30:37,1765582236950,-6,12/12/2025 17:30:36,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,3,Screen 2,advancementZone,audio_recording,293.09999999403954,,https://app.gorilla.sc/uploads/schedule/51378872?filename=vorgal-13-3.mp3,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
121,1765582238162,12/12/2025 23:30:38,1765582238141,-6,12/12/2025 17:30:38,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,1,Screen 3,Zone1,timelimit_screen,1498.6000000000058,,,0,,,,,1,,1,stemComp,wa.mp3,wabon,WA___
122,1765582239726,12/12/2025 23:30:39,1765582239700,-6,12/12/2025 17:30:39,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,2,Screen 1,audioCue,content_audio,1552,,,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
123,1765582239856,12/12/2025 23:30:39,1765582239753,-6,12/12/2025 17:30:39,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,3,Screen 2,advancementZone,audio_recording,45.599999994039536,,STARTED RECORDING,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
124,1765582243828,12/12/2025 23:30:43,1765582243803,-6,12/12/2025 17:30:43,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,3,Screen 2,Zone1,continue_button,4091.5999999940395,,,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
125,1765582243972,12/12/2025 23:30:43,1765582243834,-6,12/12/2025 17:30:43,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,3,Screen 2,advancementZone,audio_recording,4126.200000017881,,STOPPED RECORDING,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
126,1765582243972,12/12/2025 23:30:43,1765582243835,-6,12/12/2025 17:30:43,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,3,Screen 2,advancementZone,audio_recording,4127.200000017881,,TRANSCODING START,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
127,1765582244734,12/12/2025 23:30:44,1765582244711,-6,12/12/2025 17:30:44,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,3,Screen 2,advancementZone,audio_recording,414.89999997615814,,TRANSCODING FINISH,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
128,1765582244883,12/12/2025 23:30:44,1765582244715,-6,12/12/2025 17:30:44,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,3,Screen 2,advancementZone,audio_recording,419.5,,250842-10-14743144-task-ieex-51378872-wabon-14-3.mp3,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
129,1765582244883,12/12/2025 23:30:44,1765582244717,-6,12/12/2025 17:30:44,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,3,13,3,Screen 2,advancementZone,audio_recording,420.69999998807907,,https://app.gorilla.sc/uploads/schedule/51378872?filename=wabon-14-3.mp3,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
